mentions_id,start_id,end_id,times
303121,64116,96278,1
303122,64116,73195,1
303123,79300,96465,1
303124,58844,63095,1
303125,82635,82635,1
303126,76829,97412,1
303127,57669,78940,1
303128,62228,77798,1
303129,84379,99618,1
303130,69419,65124,1
303131,62605,88246,1
303132,59258,76553,1
303133,61197,85174,1
303134,64214,58501,1
303135,64214,97529,1
303136,95528,70778,1
303137,79396,79355,1
303138,64144,96671,1
303139,64144,72921,1
303140,98762,58338,1
303141,71172,66013,1
303142,58224,97462,1
303143,58224,97458,1
303144,58943,89743,1
303145,61393,61512,1
303146,69460,96123,1
303147,83540,84754,1
303148,77429,99102,1
303149,63843,98756,1
303150,63478,98687,1
303151,58099,58987,1
303152,80425,99457,1
303153,59923,97623,1
303154,83971,82986,1
303155,59570,97700,1
303156,61836,61661,1
303157,64294,98869,1
303158,62164,61618,1
303159,80535,58604,1
303160,64329,98879,1
303161,64329,64329,1
303162,75654,64463,1
303163,63522,98695,1
303164,79665,99408,1
303165,76428,97659,1
303166,61016,87812,1
303167,61016,61184,1
303168,62419,98452,1
303169,89532,96118,2
303170,89532,96114,1
303171,82909,82913,2
303172,84902,83475,1
303173,86403,86209,1
303174,72945,96287,1
303175,64156,96278,1
303176,64156,73195,1
303177,62530,98502,1
303178,80484,99467,1
303179,68454,96123,1
303180,62343,88246,1
303181,79678,99408,1
303182,67067,58484,1
303183,99317,99317,1
303184,59385,62059,1
303185,62527,98501,1
303186,97861,91730,1
303187,80336,90039,1
303188,76801,98992,1
303189,83563,99568,1
303190,58888,97539,1
303191,77716,99199,1
303192,76074,61796,1
303193,63178,62090,1
303194,77696,90918,1
303195,79617,79415,1
303196,78005,99264,1
303197,65707,64421,1
303198,62232,88246,1
303199,98335,61754,1
303200,79776,79706,1
303201,79776,79708,1
303202,59846,97765,1
303203,63548,98699,1
303204,93837,93506,1
303205,93837,94255,1
303206,86092,86176,1
303207,61438,98182,1
303208,59731,97751,1
303209,59988,97821,1
303210,62445,98463,1
303211,61335,61107,1
303212,76944,96534,1
303213,64872,96126,1
303214,64872,96155,1
303215,69601,69408,1
303216,85314,96929,1
303217,84745,99618,1
303218,80332,90039,1
303219,62067,61754,1
303220,63488,98688,1
303221,68469,63697,1
303222,62646,64515,1
303223,62508,98482,1
303224,83297,83123,1
303225,83297,83211,1
303226,79384,79355,1
303227,79365,79355,1
303228,59190,97614,1
303229,86786,86626,1
303230,69122,66524,1
303231,71055,96155,1
303232,83312,83141,1
303233,85192,79821,1
303234,64090,98810,1
303235,76810,83848,1
303236,93065,93065,3
303237,86084,85195,1
303238,65631,64463,1
303239,93661,93150,2
303240,93661,94097,2
303241,63465,61798,1
303242,95934,82900,1
303243,61527,98207,1
303244,61431,98181,1
303245,59660,97726,1
303246,72030,96324,1
303247,63940,98782,1
303248,81874,96724,1
303249,64045,58578,1
303250,64045,96152,1
303251,64045,62177,1
303252,64339,98883,1
303253,64339,88229,1
303254,84091,97752,1
303255,80456,98798,1
303256,80586,97590,1
303257,64376,98889,1
303258,84792,83995,1
303259,76717,98971,1
303260,64321,65260,1
303261,79078,56987,1
303262,73656,88246,1
303263,87983,80241,1
303264,80530,99480,1
303265,64141,96671,1
303266,64141,72921,1
303267,57632,96652,1
303268,95469,82981,1
303269,77925,99247,1
303270,63102,98615,1
303271,76009,76598,1
303272,59142,59052,1
303273,83351,99583,1
303274,69673,87984,1
303275,63900,58317,1
303276,59895,97793,1
303277,88170,87927,1
303278,61046,98063,1
303279,80890,99534,1
303280,95844,64465,1
303281,80538,99479,1
303282,63822,98752,1
303283,58145,97448,1
303284,58145,98151,1
303285,68190,58578,1
303286,64062,97602,1
303287,80025,80024,1
303288,68487,88246,1
303289,62594,98515,1
303290,58049,57577,1
303291,63076,64421,1
303292,63076,63007,1
303293,77167,76488,1
303294,66128,66642,1
303295,66128,62805,1
303296,80367,99443,1
303297,93755,94255,4
303298,93755,93884,1
303299,57889,97401,1
303300,57889,97358,1
303301,79816,79816,1
303302,86169,99702,1
303303,62174,74020,1
303304,64692,62177,1
303305,96769,96844,1
303306,72523,75907,1
303307,65188,58363,1
303308,79677,79635,1
303309,80783,97590,1
303310,61979,71473,1
303311,80194,80168,1
303312,61272,61080,1
303313,77327,99081,1
303314,85975,96944,1
303315,58141,59020,1
303316,61614,98224,1
303317,96244,96109,1
303318,96244,71066,1
303319,76842,98998,1
303320,79483,79459,1
303321,59197,97602,1
303322,79670,70567,1
303323,61332,61107,1
303324,71918,96123,1
303325,69485,65957,1
303326,91980,97087,1
303327,67290,58298,1
303328,79746,79706,1
303329,79746,79708,1
303330,59823,88567,1
303331,57740,92190,1
303332,59257,97623,1
303333,76226,98649,1
303334,64357,98887,1
303335,85678,85355,1
303336,61202,98108,1
303337,61202,61107,1
303338,78593,99329,1
303339,84334,99628,1
303340,69689,89105,1
303341,66894,96368,1
303342,79640,79635,1
303343,61420,98177,1
303344,62362,98425,1
303345,85150,85174,23
303346,85150,87184,2
303347,84967,83171,1
303348,61211,98114,1
303349,59992,95890,1
303350,80602,99493,1
303351,62822,62810,1
303352,61507,98199,1
303353,61507,61334,1
303354,57816,88298,1
303355,57816,64421,1
303356,61736,98257,1
303357,61736,88567,1
303358,61736,79100,1
303359,77209,99068,1
303360,59921,97803,1
303361,61814,98305,1
303362,57705,89442,1
303363,71567,96273,1
303364,64088,98809,1
303365,62265,98385,1
303366,59027,96153,1
303367,61669,98243,1
303368,64113,96278,1
303369,64113,73195,1
303370,68810,96426,1
303371,68810,58317,1
303372,68810,71473,1
303373,68810,58484,1
303374,68810,83848,1
303375,79829,79816,1
303376,78973,99369,1
303377,80698,99509,1
303378,62759,58317,1
303379,64581,64463,1
303380,62401,98444,1
303381,59573,96394,1
303382,79475,79454,1
303383,89879,68839,1
303384,86123,85572,1
303385,86123,86625,1
303386,79720,79415,1
303387,60897,98026,1
303388,60897,98043,1
303389,61960,98315,1
303390,77985,99261,1
303391,83305,99579,1
303392,60960,60894,1
303393,86367,85981,1
303394,76741,76488,1
303395,87138,87138,1
303396,77398,99093,1
303397,68622,64463,1
303398,62698,57692,1
303399,86202,61034,1
303400,61703,61685,1
303401,62731,98374,1
303402,96755,66933,1
303403,61504,61531,1
303404,61504,98098,1
303405,83722,57692,1
303406,79038,79038,1
303407,83542,99595,1
303408,84385,99638,1
303409,61556,98043,1
303410,81420,82388,1
303411,85900,85434,1
303412,70166,96118,1
303413,60966,60958,1
303414,69733,95162,1
303415,61274,98132,1
303416,79405,64970,1
303417,79405,83848,1
303418,90817,90814,1
303419,63830,98754,1
303420,77947,99249,1
303421,84164,83093,1
303422,60005,97824,1
303423,62814,98569,1
303424,63156,89629,1
303425,63084,98571,1
303426,80524,99478,1
303427,80612,99496,1
303428,57846,97392,1
303429,62915,68136,1
303430,59242,97628,1
303431,82846,99544,1
303432,68386,66966,1
303433,87907,88232,1
303434,74614,96528,1
303435,74614,89266,1
303436,62623,98524,1
303437,61452,98188,1
303438,61452,61058,1
303439,62512,98492,1
303440,59542,88567,1
303441,59542,64463,1
303442,83902,83766,1
303443,64182,97623,1
303444,61851,61678,1
303445,63091,98611,1
303446,63091,58338,1
303447,61750,67310,1
303448,79480,79454,1
303449,63995,68227,1
303450,80428,58381,1
303451,74265,69701,1
303452,74265,65903,1
303453,64272,62961,1
303454,57888,58051,1
303455,59558,83848,1
303456,78351,99303,1
303457,78351,64465,1
303458,60072,97848,1
303459,84282,99633,1
303460,64224,73195,1
303461,85986,86625,1
303462,86090,85814,1
303463,64838,66676,1
303464,77295,99079,1
303465,72391,96338,1
303466,57890,97402,1
303467,62234,98376,1
303468,77848,99223,1
303469,76682,59398,1
303470,61929,96386,1
303471,69131,96426,1
303472,61008,61184,1
303473,97060,98566,1
303474,80737,97992,1
303475,87931,93893,1
303476,58969,57601,1
303477,58969,90039,1
303478,61867,98293,1
303479,77684,75863,1
303480,77684,97373,1
303481,72204,96126,1
303482,57809,97384,1
303483,64243,98855,1
303484,62733,97610,1
303485,59318,97623,1
303486,62110,64484,1
303487,57765,97336,1
303488,57765,64465,1
303489,80769,99519,1
303490,90618,58338,1
303491,59189,96405,1
303492,57782,59020,1
303493,78325,99297,1
303494,58020,66229,1
303495,61487,57426,1
303496,85953,99693,1
303497,99446,94701,1
303498,83509,83848,1
303499,77497,99140,1
303500,80832,69158,1
303501,64217,98846,1
303502,98221,61512,1
303503,61067,61184,1
303504,71302,88229,1
303505,57721,97363,1
303506,68896,65104,1
303507,80720,99441,1
303508,77780,74628,1
303509,61852,62047,1
303510,61852,98305,1
303511,64628,66094,1
303512,64628,64628,1
303513,80483,99470,1
303514,62763,58596,1
303515,85724,99685,1
303516,85724,99698,1
303517,85724,85177,1
303518,85724,85745,1
303519,85724,85890,1
303520,75529,58361,1
303521,78013,65243,1
303522,77672,99194,1
303523,62256,98381,1
303524,75874,96153,1
303525,90863,58597,1
303526,87520,86646,1
303527,85936,85403,1
303528,61414,98176,1
303529,61414,61146,1
303530,61414,61334,1
303531,61414,61034,1
303532,86103,85576,1
303533,57971,56987,1
303534,84733,83241,1
303535,83756,82967,1
303536,59004,97556,1
303537,64213,98784,1
303538,64213,58742,1
303539,96555,66524,1
303540,79370,79355,1
303541,58994,97559,1
303542,65732,58484,1
303543,65732,96426,1
303544,64265,96773,1
303545,64265,67757,1
303546,89455,87957,1
303547,64522,98765,1
303548,64522,95642,1
303549,67761,65368,1
303550,69657,95162,1
303551,66687,66524,4
303552,66687,88009,1
303553,83225,83848,1
303554,81606,96807,1
303555,93708,93110,4
303556,57992,97200,1
303557,59170,96153,1
303558,77720,83848,1
303559,61342,98147,1
303560,68045,96652,1
303561,80179,64498,1
303562,83901,83598,1
303563,83901,96909,1
303564,59380,97658,1
303565,87077,86913,1
303566,79375,79355,1
303567,61728,98254,1
303568,90807,65677,1
303569,64005,63007,1
303570,59362,57692,1
303571,57589,64463,1
303572,74257,64421,1
303573,59320,97646,1
303574,88803,58742,1
303575,64202,98841,1
303576,85926,85806,1
303577,66748,97474,1
303578,99136,95461,1
303579,69425,65124,1
303580,69425,65210,1
303581,71735,96278,1
303582,59340,88246,1
303583,57876,97396,1
303584,64121,96278,1
303585,64121,73195,1
303586,80650,99501,1
303587,83304,83284,1
303588,63041,58602,1
303589,59253,97631,1
303590,77805,99217,1
303591,88351,88351,1
303592,96876,82527,1
303593,96876,97258,1
303594,96876,96724,1
303595,63160,98624,1
303596,62165,96486,1
303597,75513,96629,1
303598,72469,96560,1
303599,82983,99567,1
303600,73157,66524,1
303601,83437,99590,1
303602,86095,85275,1
303603,80545,99447,1
303604,83335,84178,1
303605,79214,99386,1
303606,77095,70099,1
303607,85969,85872,1
303608,80147,80108,1
303609,85741,67357,1
303610,85741,85177,1
303611,85741,96943,1
303612,73619,73619,2
303613,87891,87891,1
303614,80298,62755,1
303615,76853,99002,1
303616,83652,98968,1
303617,61545,61531,2
303618,61545,98043,2
303619,66428,65368,1
303620,59029,96153,1
303621,95437,70778,1
303622,62049,98331,1
303623,80552,95162,1
303624,80051,99427,1
303625,62035,98305,1
303626,81028,96435,1
303627,71357,96126,1
303628,61615,62059,1
303629,67765,95162,1
303630,59231,97623,1
303631,61762,61871,1
303632,66964,58484,1
303633,59357,97653,1
303634,79876,79854,1
303635,61442,61531,1
303636,61450,98054,1
303637,61144,98094,1
303638,61230,61531,1
303639,61230,98043,1
303640,87329,86646,1
303641,83434,99589,1
303642,85944,85776,1
303643,77457,83848,1
303644,72842,88405,1
303645,64325,97458,1
303646,78956,64463,1
303647,76879,99007,1
303648,98021,61512,1
303649,94060,94113,1
303650,63128,62961,1
303651,79763,79708,1
303652,79764,79747,1
303653,60912,86629,1
303654,71083,96250,1
303655,83457,82909,1
303656,83457,82913,1
303657,59198,97567,1
303658,96460,96338,1
303659,96460,96416,1
303660,57570,57263,1
303661,60900,98027,1
303662,61783,61796,1
303663,61783,88472,1
303664,61783,97162,1
303665,75753,96444,1
303666,85512,85393,1
303667,85512,96932,1
303668,85512,85177,1
303669,79525,79635,1
303670,60941,96394,1
303671,80816,99529,1
303672,76422,92148,1
303673,64011,97897,1
303674,62771,58501,1
303675,63820,64670,1
303676,63820,97590,1
303677,80516,98798,1
303678,57800,97382,1
303679,77461,99124,1
303680,85581,85549,1
303681,64260,98860,1
303682,71868,96126,1
303683,62062,98336,1
303684,62062,98347,1
303685,77699,79100,1
303686,84238,84079,1
303687,59487,99175,1
303688,61840,98287,1
303689,72080,71211,1
303690,64356,64515,1
303691,64125,96278,1
303692,64125,73195,1
303693,87995,88150,1
303694,80346,79100,1
303695,96918,84377,1
303696,64313,65302,1
303697,61956,62059,1
303698,61956,61678,1
303699,62116,98351,1
303700,62116,61796,1
303701,64158,98825,1
303702,57561,97329,1
303703,80294,99436,1
303704,94056,88878,1
303705,62790,60736,1
303706,70298,70693,1
303707,73149,95162,1
303708,61974,62047,1
303709,73615,70752,1
303710,91810,96724,1
303711,61640,98233,1
303712,58154,64970,1
303713,63170,60876,1
303714,98876,99513,1
303715,74906,99430,1
303716,57807,97383,1
303717,66094,66094,4
303718,71020,96177,1
303719,71020,96822,1
303720,98815,88229,1
303721,64027,97497,1
303722,57756,56586,1
303723,63850,65796,1
303724,88261,96724,1
303725,79563,99406,1
303726,80396,99449,1
303727,79817,79816,1
303728,89250,88759,1
303729,64117,96278,1
303730,64117,73195,1
303731,64048,98798,1
303732,58898,97542,2
303733,64343,65174,1
303734,99526,98590,1
303735,99526,63007,1
303736,76781,98989,1
303737,64320,98877,1
303738,79511,79454,1
303739,62821,60832,1
303740,86070,67357,1
303741,80645,70099,1
303742,62205,61780,1
303743,79751,79747,1
303744,81894,56621,1
303745,62828,98572,1
303746,87391,73795,1
303747,65453,58501,1
303748,62212,98370,1
303749,80576,99489,1
303750,63081,98609,1
303751,63081,63081,1
303752,96888,96888,1
303753,96888,96766,1
303754,96888,96785,1
303755,63146,63095,1
303756,80671,99506,1
303757,96333,58163,1
303758,62864,58317,1
303759,80451,98798,1
303760,61882,71473,1
303761,57726,97364,1
303762,63061,98606,1
303763,63028,62810,1
303764,68679,90647,1
303765,79789,79708,2
303766,79789,79706,1
303767,83545,99571,1
303768,80575,99441,1
303769,84043,83006,1
303770,84043,82913,1
303771,69727,63007,1
303772,61988,98319,1
303773,63928,97897,1
303774,84529,83198,1
303775,66500,83848,1
303776,74407,97595,1
303777,74407,57692,1
303778,99081,77327,1
303779,57681,96534,1
303780,57681,64465,1
303781,77551,99159,1
303782,80672,57692,1
303783,79735,79567,1
303784,71414,96272,1
303785,59207,97602,1
303786,69102,70099,1
303787,84373,84711,1
303788,77880,99230,1
303789,77556,99160,1
303790,84452,83896,1
303791,84452,76553,1
303792,84452,84452,1
303793,76721,98973,1
303794,76721,61796,1
303795,88848,89294,2
303796,93576,87957,1
303797,80808,63007,1
303798,80862,99484,1
303799,80547,99484,1
303800,80547,58578,1
303801,80466,98798,1
303802,75814,71217,1
303803,80625,70099,1
303804,77961,79100,1
303805,79293,56987,1
303806,94209,94209,1
303807,77872,70099,1
303808,59048,97571,1
303809,70926,96224,1
303810,80824,99531,1
303811,89255,67365,1
303812,95893,64465,1
303813,58127,92190,1
303814,58162,58108,1
303815,99415,71473,1
303816,79028,99374,1
303817,64330,97458,1
303818,59449,97623,1
303819,80201,80168,1
303820,57941,97411,1
303821,75502,96315,1
303822,81232,69701,1
303823,99137,88246,1
303824,61812,98278,1
303825,80764,93366,1
303826,86832,85973,1
303827,87449,86700,1
303828,77499,99141,1
303829,59233,70099,1
303830,74426,96155,1
303831,79471,79459,1
303832,75927,75927,1
303833,63927,97897,1
303834,61909,97162,1
303835,89003,65677,2
303836,85962,85676,1
303837,61749,98259,1
303838,63947,63026,1
303839,63947,98610,1
303840,59453,94628,1
303841,64078,98805,1
303842,83421,99587,1
303843,61886,98297,1
303844,97048,63095,1
303845,79753,99413,1
303846,86256,85150,1
303847,86256,85174,1
303848,78392,99307,1
303849,83838,83714,1
303850,58873,96394,1
303851,58873,97556,1
303852,80843,58792,1
303853,65516,65489,1
303854,61905,88246,1
303855,95842,96724,1
303856,78953,97702,1
303857,70622,70752,1
303858,78789,99349,1
303859,83753,84754,1
303860,83753,82913,1
303861,82516,96837,1
303862,59497,97680,1
303863,61726,98253,1
303864,64106,98572,1
303865,80408,99449,1
303866,76300,72921,1
303867,64278,98865,1
303868,94309,96724,1
303869,59100,97583,1
303870,64281,96344,1
303871,80771,99521,1
303872,64059,98801,1
303873,74273,89266,1
303874,74273,96528,1
303875,88635,88044,1
303876,80868,99536,1
303877,62133,98305,1
303878,84132,83605,1
303879,61860,71473,1
303880,77701,96123,1
303881,85907,99691,1
303882,61902,88246,1
303883,61985,69158,1
303884,61895,88246,1
303885,80860,99534,1
303886,74466,61807,1
303887,61925,98305,1
303888,61925,61754,1
303889,61987,72286,1
303890,98933,89105,1
303891,72003,96385,1
303892,62193,61684,1
303893,62193,61780,1
303894,62111,76163,1
303895,59346,97652,1
303896,59457,83848,1
303897,71386,96452,1
303898,83537,84579,1
303899,93624,94255,1
303900,75847,71562,1
303901,85854,85309,1
303902,92334,91490,1
303903,76504,98933,1
303904,76504,89105,1
303905,85238,85147,1
303906,85238,85208,1
303907,79786,79387,1
303908,79786,79706,1
303909,59403,57692,1
303910,80023,80022,1
303911,84474,99641,1
303912,58975,86176,1
303913,82233,96512,1
303914,72711,68839,1
303915,80156,99430,1
303916,64063,98803,1
303917,65465,64670,1
303918,65465,97979,1
303919,85848,85500,1
303920,97002,86773,1
303921,79987,79986,1
303922,79987,96464,1
303923,85855,85453,1
303924,70815,96577,1
303925,70815,63624,1
303926,63780,70778,1
303927,82624,96844,1
303928,75428,96126,1
303929,74848,96278,1
303930,64738,64465,1
303931,67305,58501,1
303932,77122,97658,1
303933,93523,65164,1
303934,83561,99597,1
303935,93498,93498,1
303936,93498,88560,1
303937,66549,63095,2
303938,66549,64918,1
303939,96418,96569,1
303940,96418,86629,1
303941,77496,97007,1
303942,84782,59780,1
303943,63803,65005,1
303944,91641,96724,1
303945,84064,96007,1
303946,85804,96943,1
303947,89122,93271,1
303948,89122,88841,1
303949,89122,64328,1
303950,72087,96126,1
303951,72087,96155,1
303952,69926,69926,1
303953,85955,85786,1
303954,92496,97073,1
303955,66803,96426,1
303956,75940,96350,1
303957,77542,96866,1
303958,71957,71923,1
303959,82454,96787,1
303960,73562,73338,1
303961,80169,80168,1
303962,84796,84754,1
303963,77580,99168,1
303964,79497,87868,1
303965,68955,67159,1
303966,97058,66618,1
303967,77493,99138,1
303968,69891,90039,1
303969,73020,96126,1
303970,71138,96126,1
303971,67656,69701,1
303972,65612,65758,1
303973,88964,87957,1
303974,96514,96401,1
303975,84330,83848,1
303976,83328,83848,1
303977,83328,94737,1
303978,65116,69024,1
303979,94095,89388,1
303980,94095,93700,1
303981,94095,88477,1
303982,94095,89492,1
303983,94095,88560,1
303984,92053,57775,1
303985,87264,87641,1
303986,72240,72240,1
303987,89048,70099,1
303988,66275,65041,1
303989,66110,58484,1
303990,76789,96724,1
303991,66511,65104,1
303992,66511,66625,1
303993,84391,83373,1
303994,77405,99097,1
303995,73127,96401,1
303996,84819,79551,1
303997,71105,96126,1
303998,64806,75744,1
303999,64806,58780,1
304000,71300,96126,1
304001,79922,79919,1
304002,72135,96333,1
304003,72135,58163,1
304004,70214,96118,1
304005,87124,86909,1
304006,79364,79357,1
304007,86027,73795,2
304008,86027,86872,2
304009,86027,61536,2
304010,86027,73970,2
304011,85457,99672,1
304012,85457,99673,1
304013,85457,99700,2
304014,82695,97068,1
304015,79663,99410,1
304016,67358,58597,1
304017,67358,89546,1
304018,68760,69032,1
304019,66343,58484,1
304020,66343,58501,1
304021,79638,79635,1
304022,71379,96278,1
304023,72998,96354,1
304024,72998,64465,1
304025,94328,65164,1
304026,84953,64463,1
304027,67361,67339,1
304028,67361,65530,1
304029,80111,94588,1
304030,86426,85181,1
304031,69099,70693,1
304032,77913,99243,1
304033,75113,96216,1
304034,79156,99383,1
304035,76327,96698,1
304036,85934,85214,1
304037,64816,81578,1
304038,64816,88841,1
304039,74736,96615,1
304040,79975,99424,1
304041,80115,80114,1
304042,85888,99691,1
304043,85888,85309,1
304044,85888,85835,1
304045,85888,86092,1
304046,85888,86052,1
304047,76894,99013,1
304048,94121,94255,1
304049,85579,85439,1
304050,85579,85341,1
304051,85579,85180,1
304052,82848,96866,1
304053,83716,94737,1
304054,73962,89105,1
304055,87910,70099,1
304056,72993,96401,1
304057,72993,58742,1
304058,79417,79411,1
304059,79417,89460,1
304060,90852,90138,1
304061,96115,96114,1
304062,72216,75232,1
304063,72216,96317,1
304064,85546,96937,1
304065,65995,90465,1
304066,86378,85439,1
304067,86378,85341,1
304068,86378,85180,1
304069,96311,71917,1
304070,74920,75904,1
304071,76354,98911,1
304072,76354,96724,1
304073,95027,98794,1
304074,85958,73784,1
304075,69597,96114,1
304076,69597,96126,1
304077,84021,83091,1
304078,79755,79747,1
304079,77585,99170,1
304080,86275,96951,1
304081,85152,85147,1
304082,79137,99381,1
304083,89172,87894,1
304084,86144,86625,1
304085,68889,66907,1
304086,86207,88078,1
304087,66601,65325,1
304088,76437,83462,1
304089,65789,96426,1
304090,85835,61146,1
304091,66121,66121,1
304092,66720,58597,1
304093,85586,85469,1
304094,81165,96534,1
304095,76510,97654,1
304096,84350,99637,1
304097,77476,99129,1
304098,77577,99166,1
304099,86012,61536,1
304100,65698,63095,1
304101,65698,98586,1
304102,81761,81232,1
304103,72579,70099,1
304104,77515,99147,1
304105,95065,91490,1
304106,93921,93947,1
304107,74861,74861,1
304108,87796,86626,1
304109,69433,65061,1
304110,79808,88844,1
304111,94873,91490,2
304112,94873,97143,1
304113,95872,83848,1
304114,65278,96368,1
304115,78965,99367,1
304116,77976,99259,1
304117,79701,79592,1
304118,86002,85181,1
304119,83931,83848,1
304120,70337,70337,1
304121,85917,85443,1
304122,65505,96426,1
304123,82279,81407,1
304124,88021,88021,1
304125,88021,94255,1
304126,76982,99026,1
304127,85672,86625,2
304128,85672,85147,1
304129,85672,85572,1
304130,86163,85174,2
304131,68634,65124,1
304132,65358,58501,2
304133,72117,72117,1
304134,79248,99390,1
304135,85286,85177,1
304136,84835,83616,1
304137,79594,71473,1
304138,65165,65164,1
304139,66268,83848,1
304140,74928,96278,1
304141,71466,71466,4
304142,80219,80198,1
304143,71556,96126,1
304144,97032,93150,1
304145,67234,96354,1
304146,84422,84754,1
304147,80015,78647,1
304148,78733,99342,1
304149,79425,99401,1
304150,85243,85147,1
304151,85243,86626,1
304152,85243,85534,1
304153,75186,75020,1
304154,71785,96624,1
304155,71785,96432,1
304156,73487,96173,1
304157,73223,70099,1
304158,79385,99399,1
304159,82859,99547,1
304160,65088,66642,1
304161,71656,96126,1
304162,89513,66676,1
304163,85022,84631,1
304164,77438,99109,1
304165,72645,63853,1
304166,72645,96185,1
304167,80123,59398,1
304168,87271,86063,2
304169,87271,60987,2
304170,68427,96278,1
304171,68339,63853,1
304172,74109,99104,1
304173,76409,76409,1
304174,66902,96426,1
304175,95168,64463,1
304176,69619,97505,1
304177,68991,99516,1
304178,81896,99017,1
304179,83795,99586,1
304180,69086,99516,1
304181,95452,64465,1
304182,77537,76052,1
304183,69887,96126,1
304184,79337,97659,1
304185,78470,99316,1
304186,80008,80007,1
304187,81143,70516,1
304188,81143,92547,1
304189,73334,72970,1
304190,96288,96338,1
304191,84087,84754,1
304192,85442,85341,1
304193,94262,65164,1
304194,94262,94037,1
304195,68345,68345,1
304196,67951,90465,1
304197,80277,96123,1
304198,72099,89460,1
304199,96749,71473,1
304200,73311,96317,1
304201,71390,96104,1
304202,78446,78900,1
304203,84919,83773,1
304204,86905,86858,1
304205,76826,95126,1
304206,76826,95135,1
304207,79609,79534,1
304208,65263,62810,3
304209,71094,65005,1
304210,65424,88128,1
304211,76511,97654,2
304212,84207,99628,1
304213,79773,99413,1
304214,73282,97773,1
304215,73892,96486,1
304216,96129,88246,1
304217,96129,95135,1
304218,66142,58298,1
304219,79647,99408,1
304220,80175,99431,1
304221,64916,63697,1
304222,94554,94558,1
304223,65977,89469,1
304224,73443,71580,2
304225,73443,96143,1
304226,73443,96114,1
304227,88397,87868,1
304228,76368,98914,1
304229,76368,83848,1
304230,65797,58261,1
304231,65797,68733,1
304232,67793,63095,1
304233,78491,61807,1
304234,74148,96465,1
304235,85809,98022,1
304236,77144,99057,1
304237,68060,96426,1
304238,70288,70026,1
304239,65154,65154,6
304240,77346,99084,1
304241,83422,82857,1
304242,79628,79627,1
304243,66301,66301,1
304244,69059,93220,1
304245,86916,64165,1
304246,76416,70099,1
304247,85643,82369,1
304248,71205,96335,1
304249,71205,89190,1
304250,96655,96655,1
304251,96655,96126,1
304252,96655,96155,1
304253,87689,73795,1
304254,79403,79386,1
304255,66706,58501,1
304256,67384,58597,1
304257,83925,83565,1
304258,87495,69032,1
304259,75572,75805,1
304260,75572,96427,1
304261,83308,83030,1
304262,78271,99290,1
304263,77478,64463,1
304264,78586,95162,1
304265,72742,96385,1
304266,77611,99176,1
304267,77734,78649,1
304268,74067,77362,1
304269,79478,79454,1
304270,96071,95241,1
304271,79091,99377,1
304272,83325,99581,1
304273,89422,69717,1
304274,71895,96324,1
304275,79397,79355,1
304276,69603,69384,1
304277,69603,63095,1
304278,66590,61657,1
304279,79958,99422,1
304280,69288,58338,1
304281,79366,79357,1
304282,92182,96724,1
304283,80021,61235,1
304284,66695,90465,1
304285,83107,57692,1
304286,85713,85146,1
304287,81569,96785,1
304288,81569,97258,1
304289,83606,83606,1
304290,80283,99435,1
304291,85316,67357,1
304292,76657,97606,1
304293,66362,58317,1
304294,77158,82941,1
304295,66667,66667,1
304296,76824,95135,1
304297,73710,96278,1
304298,74511,96566,1
304299,79717,79708,1
304300,76728,62727,1
304301,79856,79854,1
304302,78804,99351,1
304303,96880,82202,1
304304,96880,81050,1
304305,66231,96591,1
304306,79909,79908,1
304307,78291,99293,1
304308,78291,89442,1
304309,95459,95264,1
304310,68471,64465,1
304311,85720,85411,1
304312,66991,66676,4
304313,66991,67358,2
304314,79896,79895,1
304315,86330,85293,1
304316,72229,96462,1
304317,82457,96871,1
304318,76656,91696,1
304319,84912,99657,1
304320,77650,99191,1
304321,74497,74497,1
304322,84540,83929,1
304323,67716,58484,1
304324,86837,86526,1
304325,86837,61304,1
304326,86837,86833,1
304327,69562,69562,2
304328,79336,99395,1
304329,84321,99635,1
304330,64859,96570,1
304331,86418,86066,1
304332,79756,79708,1
304333,79470,79469,1
304334,86261,86153,1
304335,94424,93683,1
304336,84621,94737,1
304337,64972,64972,1
304338,79079,79079,1
304339,75451,96155,1
304340,93265,65164,1
304341,77092,85002,1
304342,85489,86598,1
304343,86296,85691,1
304344,86296,99665,1
304345,73671,96620,1
304346,70258,96199,1
304347,79860,79854,1
304348,75310,97317,1
304349,79691,79592,1
304350,82987,57692,1
304351,79093,56987,1
304352,81291,96787,1
304353,81291,81523,1
304354,69936,61976,1
304355,76203,96486,1
304356,84905,84446,1
304357,77390,99092,1
304358,85302,85275,1
304359,85302,85676,1
304360,84648,83583,1
304361,70565,70459,1
304362,70565,96321,1
304363,78081,97658,1
304364,78081,64463,1
304365,79674,79646,1
304366,91714,97073,1
304367,75367,70058,1
304368,86242,86137,1
304369,76616,98952,1
304370,85469,85467,1
304371,89186,89010,1
304372,75711,75441,1
304373,78782,99347,1
304374,91948,97073,1
304375,79621,99408,1
304376,71479,96185,1
304377,71479,88229,1
304378,78085,95135,1
304379,86683,85174,4
304380,86683,86873,1
304381,96599,75096,1
304382,86218,64165,1
304383,76131,97162,1
304384,94743,82981,1
304385,86345,87456,1
304386,70415,96185,1
304387,86868,61304,1
304388,66473,89469,1
304389,67668,97054,1
304390,96603,70527,1
304391,69311,64484,1
