talks_about_id,user_id,event_id
264442,58965,4
264443,65212,17
264444,70779,18
264445,76635,19
264446,92360,31
264447,56674,0
264448,64014,14
264449,73434,18
264450,86025,27
264451,83530,26
264452,62270,11
264453,64419,15
264454,60895,9
264455,78087,20
264456,91855,31
264457,86934,28
264458,59622,5
264459,88498,29
264460,80270,23
264461,88532,29
264462,73333,18
264463,70409,18
264464,86781,28
264465,76576,19
264466,72181,18
264467,65721,17
264468,65721,18
264469,95480,33
264470,73718,18
264471,87762,28
264472,78012,20
264473,78820,20
264474,66878,17
264475,74923,18
264476,86365,27
264477,84946,26
264478,88717,29
264479,85413,27
264480,81968,25
264481,72882,18
264482,85673,27
264483,76583,19
264484,83263,26
264485,74889,18
264486,74619,18
264487,89388,32
264488,68671,19
264489,85031,26
264490,71720,18
264491,78690,20
264492,81854,25
264493,84788,26
264494,83166,26
264495,72345,18
264496,95457,33
264497,61686,10
264498,88114,29
264499,62562,11
264500,93532,32
264501,62237,11
264502,92438,31
264503,88850,29
264504,56575,0
264505,85034,26
264506,59330,20
264507,65733,17
264508,71580,18
264509,73506,18
264510,65153,17
264511,89314,32
264512,74929,18
264513,76791,19
264514,87569,28
264515,85619,27
264516,83854,26
264517,74806,18
264518,72634,18
264519,74043,18
264520,61555,9
264521,66220,17
264522,80673,24
264523,72789,18
264524,89036,29
264525,89036,30
264526,89036,32
264527,86010,27
264528,74538,18
264529,70490,18
264530,91786,33
264531,75014,18
264532,71899,18
264533,76785,19
264534,76785,20
264535,73413,18
264536,94943,33
264537,77021,19
264538,88658,29
264539,79407,21
264540,81174,25
264541,81174,26
264542,94860,33
264543,91644,31
264544,70155,18
264545,84101,26
264546,89116,29
264547,78381,20
264548,70163,18
264549,83508,26
264550,86269,27
264551,76591,19
264552,64382,15
264553,88194,29
264554,70226,18
264555,70226,26
264556,85116,26
264557,64789,17
264558,57577,2
264559,67280,17
264560,79243,20
264561,94601,33
264562,82885,26
264563,73476,18
264564,61034,9
264565,61034,27
264566,61034,28
264567,57452,1
264568,58384,3
264569,84275,26
264570,84275,33
264571,84011,26
264572,64232,14
264573,87055,28
264574,95520,33
264575,85454,27
264576,93925,32
264577,93556,32
264578,67507,17
264579,91643,31
264580,78689,20
264581,81541,25
264582,91974,31
264583,65370,17
264584,60954,9
264585,84569,26
264586,63029,12
264587,73649,18
264588,82871,26
264589,95517,33
264590,58885,4
264591,73357,18
264592,65422,17
264593,72250,18
264594,92390,31
264595,80320,23
264596,81756,25
264597,92992,33
264598,93386,32
264599,86741,28
264600,61593,10
264601,70560,18
264602,66948,17
264603,85681,27
264604,86030,27
264605,80851,24
264606,83794,26
264607,83587,26
264608,90861,30
264609,93892,32
264610,57518,1
264611,61914,10
264612,60256,6
264613,62846,12
264614,63715,13
264615,63299,13
264616,78305,20
264617,86748,28
264618,61707,10
264619,70850,18
264620,87957,29
264621,87957,30
264622,62109,10
264623,79087,20
264624,70704,18
264625,61193,9
264626,92258,31
264627,76719,19
264628,86262,27
264629,61619,10
264630,79664,21
264631,86639,28
264632,80908,25
264633,76570,19
264634,81122,25
264635,70544,18
264636,89752,30
264637,73190,18
264638,95444,33
264639,87429,28
264640,77317,19
264641,73854,18
264642,93135,32
264643,77653,20
264644,87769,28
264645,67684,17
264646,75078,18
264647,82911,26
264648,91703,31
264649,78092,20
264650,93786,32
264651,81297,25
264652,67427,17
264653,62740,11
264654,66518,17
264655,61758,10
264656,86305,27
264657,86305,28
264658,80262,23
264659,91840,31
264660,91840,33
264661,82290,25
264662,81654,25
264663,62836,12
264664,95432,33
264665,85762,27
264666,74028,18
264667,94811,33
264668,88065,29
264669,78190,20
264670,57405,1
264671,62202,10
264672,79239,20
264673,83572,26
264674,73784,18
264675,73784,27
264676,73784,28
264677,73784,32
264678,94692,33
264679,85021,26
264680,77131,19
264681,77131,23
264682,74050,18
264683,78411,20
264684,92252,31
264685,72942,18
264686,88330,29
264687,65279,17
264688,95537,33
264689,59634,5
264690,57308,1
264691,82418,25
264692,77594,20
264693,63380,13
264694,72800,18
264695,88937,29
264696,92304,31
264697,87266,28
264698,88140,29
264699,90301,30
264700,56776,0
264701,61542,9
264702,63202,13
264703,63326,13
264704,95544,33
264705,85041,26
264706,61774,10
264707,74496,18
264708,79372,21
264709,93469,32
264710,84005,26
264711,83204,26
264712,87006,28
264713,56743,0
264714,56743,2
264715,66665,17
264716,80232,23
264717,88997,29
264718,85513,27
264719,87282,28
264720,90867,30
264721,73089,18
264722,93279,32
264723,83456,26
264724,64674,16
264725,78987,20
264726,87088,28
264727,91436,31
264728,80975,25
264729,65865,17
264730,65865,20
264731,65865,30
264732,66562,17
264733,95322,33
264734,63871,14
264735,84078,26
264736,82431,25
264737,95433,33
264738,65244,17
264739,71934,18
264740,77809,20
264741,72051,18
264742,57596,2
264743,86721,28
264744,90907,30
264745,66052,17
264746,88768,29
264747,83471,26
264748,94815,33
264749,67493,17
264750,92156,31
264751,80923,25
264752,67287,17
264753,94616,33
264754,61838,10
264755,61838,13
264756,61838,18
264757,73620,18
264758,65573,17
264759,61205,9
264760,57656,2
264761,71676,18
264762,60929,9
264763,84932,26
264764,82912,26
264765,65686,17
264766,87933,29
264767,81481,25
264768,87849,28
264769,78416,20
264770,77181,19
264771,86669,28
264772,87807,28
264773,88637,29
264774,60338,7
264775,72538,18
264776,62642,11
264777,64570,16
264778,61146,9
264779,61146,27
264780,61146,28
264781,81683,25
264782,83862,26
264783,81781,25
264784,70778,18
264785,70778,20
264786,70778,33
264787,61080,9
264788,61057,9
264789,61057,27
264790,61057,28
264791,73597,18
264792,85439,27
264793,87296,28
264794,86052,27
264795,88854,29
264796,77736,20
264797,80683,24
264798,81548,25
264799,61464,9
264800,72572,18
264801,72572,31
264802,56586,2
264803,56586,31
264804,83851,26
264805,94726,33
264806,86176,27
264807,86176,28
264808,86176,29
264809,86176,30
264810,57511,1
264811,61184,9
264812,58373,3
264813,58373,27
264814,58373,28
264815,81317,25
264816,84382,26
264817,63439,13
264818,61422,9
264819,61933,10
264820,65180,17
264821,61602,10
264822,80573,24
264823,67365,17
264824,67365,27
264825,67365,29
264826,95129,33
264827,71693,18
264828,67144,17
264829,67144,29
264830,92136,31
264831,62226,11
264832,65720,17
264833,57560,2
264834,84284,26
264835,86376,27
264836,58363,3
264837,56773,0
264838,91564,31
264839,81351,25
264840,77871,20
264841,63460,13
264842,77483,20
264843,81748,25
264844,83881,26
264845,60787,8
264846,79065,20
264847,72808,18
264848,73368,18
264849,87889,29
264850,90848,30
264851,60202,6
264852,57429,1
264853,84820,26
264854,83628,26
264855,89180,29
264856,91405,31
264857,70207,18
264858,88403,29
264859,81771,25
264860,85918,27
264861,60407,7
264862,83165,26
264863,82023,25
264864,82981,26
264865,92254,31
264866,67756,17
264867,65079,17
264868,65079,24
264869,84297,26
264870,79102,20
264871,85002,26
264872,85002,28
264873,85002,30
264874,72638,18
264875,79013,20
264876,76790,19
264877,77882,20
264878,78474,20
264879,92230,31
264880,91748,31
264881,74625,18
264882,74131,18
264883,86589,28
264884,86589,32
264885,82137,25
264886,85991,27
264887,71589,18
264888,61212,9
264889,90331,30
264890,72185,18
264891,77791,20
264892,63397,13
264893,82080,25
264894,73674,18
264895,93605,32
264896,70811,18
264897,92374,31
264898,74110,18
264899,84976,26
264900,76378,19
264901,67202,17
264902,62617,11
264903,76639,19
264904,61235,9
264905,72972,18
264906,88728,29
264907,79018,20
264908,62676,11
264909,88158,29
264910,80704,24
264911,81883,25
264912,67929,18
264913,70561,18
264914,63401,13
264915,86711,28
264916,78175,20
264917,67061,17
264918,60999,9
264919,85008,26
264920,66084,17
264921,61097,9
264922,71916,18
264923,87474,28
264924,80916,25
264925,77547,20
264926,83981,26
264927,84222,26
264928,72605,18
264929,76052,29
264930,85423,27
264931,79159,20
264932,61727,10
264933,84479,26
264934,73183,18
264935,78728,20
264936,64459,15
264937,81280,25
264938,87370,28
264939,57761,2
264940,74495,18
264941,73709,18
264942,73109,18
264943,63536,13
264944,63935,14
264945,84413,26
264946,57622,2
264947,69660,18
264948,69660,29
264949,73045,18
264950,94610,33
264951,70471,18
264952,85745,27
264953,78749,20
264954,66287,17
264955,73460,18
264956,86373,27
264957,93078,32
264958,79312,20
264959,64515,16
264960,63142,12
264961,63142,14
264962,63142,17
264963,63142,24
264964,87826,28
264965,84444,26
264966,65480,17
264967,85726,27
264968,66627,17
264969,76442,19
264970,88812,29
264971,71800,18
264972,83144,26
264973,85979,27
264974,73639,18
264975,87783,28
264976,61629,10
264977,74758,18
264978,71911,18
264979,81416,25
264980,61847,10
264981,72120,18
264982,72120,26
264983,63351,13
264984,85230,27
264985,77666,20
264986,91671,31
264987,63706,13
264988,85024,26
264989,87718,28
264990,63427,13
264991,88336,29
264992,85334,27
264993,85334,28
264994,65363,17
264995,65363,18
264996,60925,9
264997,81908,25
264998,57722,2
264999,59529,5
265000,60764,8
265001,61823,13
265002,79250,20
265003,81573,25
265004,56751,0
265005,73768,18
265006,87561,28
265007,85827,27
265008,67121,17
265009,95357,33
265010,70527,18
265011,61287,9
265012,95581,33
265013,90568,30
265014,74953,18
265015,86286,27
265016,85452,27
265017,87902,29
265018,79659,21
265019,84446,26
265020,63515,13
265021,61998,10
265022,83414,26
265023,70296,18
265024,93071,32
265025,70830,18
265026,78543,20
265027,66013,17
265028,66013,18
265029,62021,10
265030,80337,24
265031,65078,17
265032,93380,32
265033,66625,17
265034,88009,29
265035,81006,25
265036,92313,31
265037,59666,5
265038,74613,18
265039,82869,26
265040,93123,32
265041,60633,8
265042,79040,20
265043,61061,9
265044,77129,19
265045,88463,29
265046,73151,18
265047,88795,29
265048,70847,18
265049,89190,29
265050,64539,16
265051,64539,29
265052,74075,18
265053,91663,31
265054,61289,9
265055,70716,18
265056,63672,13
265057,81239,25
265058,71493,18
265059,95114,33
265060,63663,13
265061,95606,33
265062,70162,18
265063,87968,29
265064,61655,10
265065,59843,20
265066,59843,30
265067,71317,18
265068,65190,17
265069,71523,18
265070,73057,18
265071,59000,4
265072,60351,7
265073,74637,18
265074,74965,18
265075,81153,25
265076,73567,18
265077,81230,25
265078,63310,13
265079,89789,30
265080,95412,33
265081,71947,18
265082,66213,17
265083,77069,19
265084,85508,27
265085,85508,28
265086,73048,18
265087,72988,18
265088,86731,28
265089,67310,17
265090,87503,28
265091,84881,26
265092,85533,27
265093,85690,27
265094,83019,26
265095,64159,14
265096,80267,23
265097,80338,24
265098,78371,20
265099,61267,9
265100,72178,18
265101,84032,26
265102,61380,9
265103,62657,11
265104,70043,18
265105,73385,18
265106,66874,17
265107,74501,18
265108,80841,24
265109,69864,18
265110,82893,26
265111,67084,17
265112,66554,17
265113,74512,18
265114,57713,2
265115,77250,19
265116,85598,27
265117,85598,28
265118,89100,29
265119,56706,0
265120,73823,18
265121,59528,5
265122,65608,17
265123,95359,33
265124,63370,13
265125,84575,26
265126,66729,17
265127,91512,31
265128,78208,20
265129,72901,18
265130,57543,1
265131,90492,30
265132,67252,17
265133,72258,18
265134,93231,32
265135,79288,20
265136,84806,26
265137,72905,18
265138,79657,21
265139,79657,26
265140,65319,17
265141,60747,8
265142,80293,23
265143,85751,27
265144,58058,9
265145,58058,13
265146,65561,17
265147,84316,26
265148,88942,29
265149,63332,13
265150,81966,25
265151,92324,31
265152,86181,27
265153,65957,17
265154,65957,30
265155,69508,18
265156,64876,17
265157,64876,18
265158,64876,29
265159,88417,29
265160,94707,33
265161,92232,31
265162,57324,1
265163,58968,4
265164,78876,20
265165,87059,28
265166,79114,20
265167,58919,4
265168,93908,32
265169,81243,25
265170,91572,31
265171,83348,26
265172,57335,1
265173,85408,27
265174,95234,33
265175,85717,27
265176,84730,26
265177,73844,18
265178,88802,29
265179,65851,17
265180,65851,20
265181,89184,29
265182,93636,32
265183,88099,29
265184,74174,18
265185,69776,18
265186,78647,20
265187,82103,25
265188,92126,31
265189,82915,26
265190,95406,33
265191,85620,27
265192,62147,10
265193,76482,19
265194,63469,13
265195,61128,9
265196,66862,17
265197,87225,28
265198,61486,9
265199,80633,24
265200,87516,28
265201,87516,30
265202,86529,28
265203,79801,21
265204,89765,30
265205,81228,25
265206,65784,17
265207,58870,4
265208,58870,18
265209,62315,11
265210,57438,1
265211,58820,18
265212,71864,18
265213,91733,31
265214,76451,19
265215,82903,26
265216,91516,31
265217,64413,15
265218,87438,28
265219,73626,18
265220,84123,26
265221,85174,27
265222,85174,28
265223,86137,27
265224,95540,33
265225,58465,3
265226,60320,7
265227,63722,13
265228,73171,18
265229,89472,29
265230,78326,20
265231,88033,29
265232,81489,25
265233,85391,27
265234,86776,28
265235,78940,20
265236,84797,26
265237,73888,18
265238,58982,4
265239,77747,20
265240,60683,8
265241,61631,10
265242,85497,27
265243,89086,29
265244,72198,18
265245,65950,17
265246,65950,29
265247,61791,10
265248,86221,27
265249,83580,26
265250,88916,29
265251,88962,29
265252,71410,18
265253,81407,25
265254,93879,32
265255,69923,18
265256,88439,29
265257,74234,18
265258,77318,19
265259,89469,29
265260,71797,18
265261,73439,18
265262,73439,19
265263,73439,33
265264,82927,26
265265,83318,26
265266,60987,9
265267,60987,28
265268,72734,18
265269,65793,17
265270,81991,25
265271,70591,18
265272,72569,18
265273,62263,11
265274,72596,18
265275,60279,6
265276,81013,25
265277,61831,10
265278,63489,13
265279,77081,19
265280,70516,18
265281,85476,27
265282,86364,27
265283,93875,32
265284,81341,25
265285,66744,17
265286,66744,18
265287,60945,9
265288,71271,18
265289,85019,26
265290,85556,27
265291,95509,33
265292,76516,19
265293,74279,18
265294,73018,18
265295,65085,17
265296,77898,20
265297,77436,20
265298,67298,17
265299,85825,27
265300,85825,28
265301,86722,28
265302,86775,28
265303,83994,26
265304,83678,26
265305,73720,18
265306,74508,18
265307,58172,31
265308,84874,26
265309,70798,18
265310,67357,17
265311,67357,27
265312,67357,28
265313,84477,26
265314,77440,20
265315,78947,20
265316,61573,9
265317,61573,16
265318,61573,24
265319,65745,17
265320,76793,19
265321,81469,25
265322,65059,17
265323,65059,24
265324,65059,30
265325,60421,7
265326,83121,26
265327,63359,13
265328,65090,17
265329,65090,18
265330,71575,18
265331,77498,20
265332,68595,29
265333,62559,11
265334,57623,2
265335,83694,26
265336,93072,32
265337,84859,26
265338,62028,10
265339,74036,18
265340,86694,28
265341,86479,27
265342,84055,26
265343,87357,28
265344,85377,27
265345,84570,26
265346,58915,4
265347,74364,18
265348,64714,16
265349,63261,13
265350,61969,10
265351,79867,21
265352,72967,18
265353,63111,12
265354,83895,26
265355,58974,4
265356,70256,18
265357,87402,28
265358,81538,25
265359,65327,17
265360,65327,20
265361,90155,30
265362,81957,25
265363,83249,26
265364,82236,25
265365,73538,18
265366,58209,17
265367,56869,3
265368,88334,29
265369,81064,25
265370,95396,33
265371,73259,18
265372,61704,10
265373,66074,17
265374,77538,20
265375,61461,9
265376,92004,31
265377,83688,26
265378,76930,19
265379,60422,7
265380,83782,26
265381,86324,27
265382,73942,18
265383,72678,18
265384,86646,28
265385,61037,9
265386,81981,25
265387,62136,10
265388,61353,9
265389,60481,8
265390,56643,0
265391,63383,13
265392,62397,11
265393,63287,13
265394,84720,26
265395,74745,18
265396,77488,20
265397,77656,20
265398,83527,26
265399,88090,29
265400,87846,28
265401,70235,18
265402,85436,27
265403,81229,25
265404,72708,18
265405,87352,28
265406,86537,28
265407,77378,19
265408,63768,13
265409,95356,33
265410,64003,14
265411,57618,2
265412,74836,18
265413,93785,32
265414,71874,18
265415,77017,19
265416,63828,14
265417,94926,33
265418,69151,29
265419,92419,31
265420,81254,25
265421,61362,9
265422,86354,27
265423,74719,18
265424,91386,31
265425,76600,19
265426,85244,27
265427,63714,13
265428,74550,18
265429,57420,1
265430,94981,33
265431,66611,17
265432,63455,13
265433,63573,13
265434,71976,18
265435,91018,32
265436,88793,29
265437,73046,18
265438,70126,18
265439,90282,30
265440,88885,29
265441,71969,18
265442,78382,20
265443,88078,29
265444,78905,20
265445,62135,10
265446,77019,19
265447,86082,27
265448,72721,18
265449,83168,26
265450,93625,32
265451,62242,11
265452,57583,2
265453,73219,18
265454,58879,4
265455,58879,18
265456,62336,11
265457,78815,20
265458,79213,20
265459,79213,26
265460,56710,0
265461,91576,31
265462,81320,25
265463,70487,18
265464,86309,27
265465,86309,33
265466,85062,26
265467,57523,1
265468,63293,13
265469,67282,17
265470,70536,18
265471,74708,18
265472,64497,16
265473,64420,15
265474,84133,26
265475,93302,32
265476,65687,17
265477,93099,32
265478,64422,15
265479,70660,18
265480,78549,20
265481,86477,27
265482,65972,17
265483,61320,9
265484,73178,18
265485,81886,25
265486,88541,29
265487,88058,29
265488,85420,27
265489,83192,26
265490,58385,3
265491,83560,26
265492,70761,18
265493,60708,8
265494,61219,9
265495,70701,18
265496,82307,25
265497,91836,31
265498,73347,18
265499,77843,20
265500,72021,18
265501,79193,20
265502,62327,11
265503,84672,26
265504,72611,18
265505,89144,29
265506,85520,27
265507,77296,19
265508,78898,20
265509,86385,27
265510,87176,28
265511,81907,25
265512,95085,33
265513,60420,7
265514,60420,16
265515,92228,31
265516,86392,27
265517,61546,9
265518,74046,18
265519,88405,29
265520,76909,19
265521,67475,17
265522,74379,18
265523,60972,9
265524,73788,18
265525,85674,27
265526,85401,27
265527,92062,31
265528,70697,18
265529,77460,20
