relation_id,start_id,start_label,end_id,end_label,times
300511,57471,User,97896,User,1.0
300512,70606,User,89190,User,1.0
300513,84762,User,82908,User,1.0
300514,80654,User,99502,User,1.0
300515,64098,User,98813,User,1.0
300516,57189,User,65733,User,1.0
300517,68851,User,97513,User,1.0
300518,68851,User,65894,User,1.0
300519,68851,User,88881,User,2.0
300520,68851,User,65184,User,1.0
300521,68851,User,61807,User,1.0
300522,62383,User,57692,User,1.0
300523,57593,User,64463,User,1.0
300524,64378,User,98890,User,1.0
300525,57582,User,97349,User,1.0
300526,57582,User,57263,User,1.0
300527,57582,User,97238,User,1.0
300528,92851,User,96724,User,1.0
300529,61694,User,62059,User,1.0
300530,76866,User,72374,User,1.0
300531,56760,User,97186,User,1.0
300532,56975,User,97237,User,1.0
300533,77644,User,99188,User,1.0
300534,64385,User,98892,User,1.0
300535,59274,User,97556,User,1.0
300536,58038,User,58051,User,1.0
300537,63903,User,66621,User,1.0
300538,57222,User,96773,User,1.0
300539,85166,User,98043,User,1.0
300540,85166,User,61531,User,1.0
300541,80584,User,76451,User,1.0
300542,95704,User,64465,User,1.0
300543,92681,User,92681,User,1.0
300544,60914,User,98033,User,1.0
300545,63466,User,98684,User,1.0
300546,70375,User,96231,User,1.0
300547,98819,User,96531,User,1.0
300548,61971,User,83848,User,2.0
300549,84225,User,97412,User,1.0
300550,61117,User,98084,User,1.0
300551,60360,User,97897,User,1.0
300552,87735,User,86646,User,2.0
300553,62248,User,98379,User,1.0
300554,79700,User,79415,User,1.0
300555,62180,User,98364,User,1.0
300556,57823,User,56922,User,1.0
300557,77820,User,97652,User,1.0
300558,56916,User,97222,User,1.0
300559,83446,User,83848,User,1.0
300560,79603,User,70567,User,1.0
300561,60618,User,60626,User,1.0
300562,63537,User,98647,User,1.0
300563,65366,User,63877,User,1.0
300564,70783,User,69726,User,1.0
300565,58657,User,97507,User,1.0
300566,64583,User,91030,User,1.0
300567,83959,User,83699,User,1.0
300568,95949,User,98794,User,1.0
300569,86641,User,86683,User,1.0
300570,64075,User,80241,User,1.0
300571,79778,User,79706,User,2.0
300572,79778,User,79708,User,1.0
300573,56993,User,56987,User,1.0
300574,77494,User,99139,User,1.0
300575,64020,User,66524,User,1.0
300576,77198,User,99064,User,1.0
300577,63155,User,63142,User,1.0
300578,68998,User,58501,User,1.0
300579,60508,User,97918,User,1.0
300580,82441,User,89442,User,1.0
300581,82441,User,92992,User,1.0
300582,62596,User,97807,User,1.0
300583,59850,User,97779,User,1.0
300584,85251,User,99663,User,1.0
300585,86348,User,85150,User,1.0
300586,86348,User,85174,User,1.0
300587,63912,User,98775,User,1.0
300588,91938,User,96724,User,1.0
300589,67037,User,67037,User,1.0
300590,63270,User,63245,User,1.0
300591,63270,User,98700,User,1.0
300592,63270,User,62159,User,1.0
300593,63270,User,63270,User,1.0
300594,82861,User,99548,User,1.0
300595,96648,User,88565,User,1.0
300596,81930,User,81232,User,1.0
300597,81930,User,69701,User,1.0
300598,60305,User,90039,User,1.0
300599,69729,User,79100,User,1.0
300600,74959,User,96462,User,1.0
300601,62603,User,70099,User,1.0
300602,58160,User,59020,User,1.0
300603,80460,User,98798,User,1.0
300604,80119,User,80118,User,1.0
300605,58730,User,63142,User,1.0
300606,63519,User,98684,User,1.0
300607,98824,User,88962,User,1.0
300608,62080,User,61796,User,1.0
300609,62329,User,98412,User,1.0
300610,60863,User,88398,User,1.0
300611,86834,User,86646,User,1.0
300612,61163,User,61531,User,1.0
300613,79487,User,79486,User,1.0
300614,57546,User,90039,User,1.0
300615,75283,User,96629,User,1.0
300616,64409,User,98902,User,1.0
300617,78861,User,99356,User,1.0
300618,58872,User,59135,User,1.0
300619,58872,User,57517,User,1.0
300620,61330,User,61184,User,1.0
300621,96505,User,66524,User,2.0
300622,85588,User,85146,User,2.0
300623,84813,User,83184,User,1.0
300624,59281,User,97623,User,1.0
300625,61724,User,61780,User,1.0
300626,80560,User,97590,User,1.0
300627,81514,User,82215,User,2.0
300628,60740,User,97917,User,1.0
300629,62532,User,98503,User,1.0
300630,62022,User,98297,User,1.0
300631,62022,User,98326,User,1.0
300632,93192,User,93506,User,1.0
300633,93192,User,94255,User,1.0
300634,67560,User,58338,User,1.0
300635,61229,User,98057,User,1.0
300636,63215,User,63246,User,1.0
300637,82831,User,82857,User,1.0
300638,65644,User,58484,User,1.0
300639,79508,User,71473,User,1.0
300640,88112,User,69401,User,1.0
300641,65349,User,58501,User,1.0
300642,56762,User,56680,User,1.0
300643,56762,User,56586,User,1.0
300644,62727,User,98553,User,1.0
300645,86129,User,87456,User,1.0
300646,61260,User,98127,User,1.0
300647,59708,User,97743,User,1.0
300648,64446,User,98908,User,1.0
300649,59508,User,97373,User,1.0
300650,59586,User,83848,User,2.0
300651,58941,User,95694,User,1.0
300652,95754,User,82981,User,1.0
300653,62455,User,88567,User,1.0
300654,62455,User,64463,User,1.0
300655,93881,User,88098,User,1.0
300656,57580,User,95135,User,1.0
300657,79512,User,79459,User,1.0
300658,79974,User,79971,User,1.0
300659,87611,User,86646,User,1.0
300660,78178,User,99282,User,1.0
300661,59742,User,96844,User,1.0
300662,94365,User,65107,User,1.0
300663,61103,User,98078,User,1.0
300664,58411,User,97486,User,1.0
300665,61134,User,73784,User,1.0
300666,58262,User,86531,User,1.0
300667,62151,User,98358,User,1.0
300668,62148,User,96486,User,1.0
300669,82942,User,83455,User,1.0
300670,68139,User,65124,User,1.0
300671,61299,User,98137,User,1.0
300672,57484,User,67181,User,1.0
300673,61361,User,98095,User,1.0
300674,98837,User,88229,User,1.0
300675,73700,User,75904,User,1.0
300676,73700,User,83848,User,1.0
300677,86236,User,86188,User,2.0
300678,86236,User,85885,User,2.0
300679,86236,User,86113,User,2.0
300680,78036,User,95135,User,1.0
300681,64338,User,64995,User,1.0
300682,59790,User,62059,User,1.0
300683,58468,User,96153,User,1.0
300684,86440,User,85816,User,1.0
300685,86440,User,96943,User,1.0
300686,78192,User,75122,User,1.0
300687,84951,User,82986,User,1.0
300688,75774,User,74628,User,1.0
300689,66161,User,63007,User,2.0
300690,66161,User,83848,User,1.0
300691,66161,User,67004,User,1.0
300692,66161,User,67181,User,1.0
300693,86626,User,86626,User,1.0
300694,86626,User,61582,User,1.0
300695,60222,User,79100,User,1.0
300696,63505,User,98691,User,1.0
300697,60959,User,61080,User,1.0
300698,80395,User,88246,User,1.0
300699,81978,User,81978,User,1.0
300700,61411,User,61084,User,1.0
300701,69206,User,97436,User,1.0
300702,62308,User,98404,User,1.0
300703,86116,User,99699,User,1.0
300704,61965,User,61678,User,1.0
300705,62874,User,97056,User,1.0
300706,64107,User,98818,User,1.0
300707,64107,User,96615,User,1.0
300708,60730,User,90918,User,1.0
300709,62330,User,97744,User,1.0
300710,58042,User,96534,User,1.0
300711,77434,User,99106,User,1.0
300712,77434,User,64589,User,1.0
300713,84072,User,99622,User,1.0
300714,77531,User,96123,User,1.0
300715,96983,User,87132,User,1.0
300716,80330,User,90039,User,1.0
300717,84925,User,88246,User,1.0
300718,84925,User,83848,User,1.0
300719,70005,User,64463,User,1.0
300720,85670,User,85174,User,1.0
300721,85670,User,85514,User,1.0
300722,85670,User,85892,User,1.0
300723,85670,User,61512,User,1.0
300724,85670,User,85293,User,1.0
300725,73740,User,72263,User,1.0
300726,57643,User,97343,User,1.0
300727,93182,User,65894,User,1.0
300728,81713,User,83348,User,1.0
300729,86241,User,99704,User,1.0
300730,92585,User,97104,User,1.0
300731,71946,User,58461,User,1.0
300732,73980,User,96504,User,1.0
300733,73980,User,96512,User,1.0
300734,98220,User,61512,User,1.0
300735,92056,User,96724,User,1.0
300736,57033,User,97257,User,1.0
300737,80284,User,96465,User,1.0
300738,62880,User,97056,User,1.0
300739,70941,User,96231,User,1.0
300740,56933,User,97227,User,1.0
300741,84818,User,99654,User,1.0
300742,95605,User,82981,User,1.0
300743,71042,User,71114,User,1.0
300744,65371,User,62805,User,1.0
300745,61060,User,65104,User,1.0
300746,83673,User,84135,User,1.0
300747,61121,User,98042,User,1.0
300748,57760,User,97352,User,1.0
300749,57760,User,56965,User,1.0
300750,64256,User,58742,User,1.0
300751,83271,User,96822,User,1.0
300752,64126,User,96278,User,1.0
300753,64126,User,73195,User,1.0
300754,85578,User,61349,User,1.0
300755,86442,User,99706,User,1.0
300756,68794,User,57692,User,1.0
300757,62494,User,57692,User,1.0
300758,59755,User,97753,User,1.0
300759,64221,User,98848,User,1.0
300760,57374,User,88268,User,1.0
300761,86232,User,86132,User,1.0
300762,64206,User,69408,User,1.0
300763,63266,User,98641,User,1.0
300764,61982,User,98302,User,1.0
300765,62899,User,98575,User,1.0
300766,62899,User,62810,User,1.0
300767,62899,User,63095,User,1.0
300768,60059,User,97843,User,1.0
300769,60751,User,63023,User,1.0
300770,83812,User,83675,User,1.0
300771,62616,User,98522,User,1.0
300772,84681,User,84410,User,1.0
300773,58812,User,58578,User,1.0
300774,58812,User,58572,User,1.0
300775,87601,User,61084,User,1.0
300776,81700,User,96835,User,1.0
300777,58672,User,58780,User,1.0
300778,60494,User,97917,User,1.0
300779,65252,User,64515,User,1.0
300780,57254,User,97302,User,1.0
300781,89101,User,96665,User,1.0
300782,89101,User,96185,User,1.0
300783,86259,User,85696,User,1.0
300784,84638,User,83205,User,1.0
300785,62468,User,98473,User,1.0
300786,60281,User,97885,User,1.0
300787,67790,User,65368,User,1.0
300788,60976,User,61206,User,1.0
300789,96636,User,88565,User,1.0
300790,59393,User,97663,User,1.0
300791,60579,User,97944,User,1.0
300792,57403,User,79100,User,1.0
300793,69789,User,65397,User,1.0
300794,56589,User,56613,User,1.0
300795,85800,User,85271,User,1.0
300796,76669,User,69101,User,1.0
300797,63595,User,98711,User,1.0
300798,94276,User,94395,User,1.0
300799,96966,User,86827,User,1.0
300800,68195,User,97056,User,1.0
300801,64462,User,89469,User,1.0
300802,63571,User,98703,User,1.0
300803,83898,User,83087,User,1.0
300804,61674,User,89423,User,1.0
300805,59243,User,97629,User,1.0
300806,61804,User,74601,User,1.0
300807,61804,User,61796,User,1.0
300808,58367,User,63142,User,3.0
300809,72376,User,75907,User,1.0
300810,65651,User,65758,User,1.0
300811,84419,User,83602,User,1.0
300812,57256,User,97303,User,1.0
300813,57256,User,97304,User,1.0
300814,63313,User,98650,User,1.0
300815,80362,User,99442,User,1.0
300816,84288,User,84178,User,1.0
300817,84288,User,97242,User,1.0
300818,59125,User,90100,User,1.0
300819,59125,User,58987,User,1.0
300820,77469,User,96153,User,1.0
300821,60738,User,97986,User,1.0
300822,79802,User,79801,User,1.0
300823,64305,User,58484,User,1.0
300824,98609,User,63081,User,1.0
300825,56587,User,56613,User,1.0
300826,87577,User,86646,User,1.0
300827,58435,User,97489,User,1.0
300828,80405,User,58338,User,1.0
300829,59214,User,97575,User,1.0
300830,84803,User,99631,User,1.0
300831,58962,User,97553,User,1.0
300832,69883,User,96141,User,1.0
300833,75209,User,72056,User,1.0
300834,59626,User,96394,User,1.0
300835,64076,User,73195,User,1.0
300836,64076,User,65184,User,1.0
300837,63108,User,98014,User,1.0
300838,77637,User,99187,User,1.0
300839,61173,User,85290,User,1.0
300840,92184,User,87982,User,1.0
300841,65985,User,96153,User,1.0
300842,62786,User,62961,User,1.0
300843,74892,User,96155,User,1.0
300844,74892,User,71359,User,1.0
300845,69519,User,69649,User,1.0
300846,69519,User,96185,User,1.0
300847,69519,User,88476,User,1.0
300848,60834,User,60723,User,1.0
300849,85816,User,96943,User,1.0
300850,87882,User,66524,User,3.0
300851,90080,User,89546,User,1.0
300852,62230,User,98375,User,1.0
300853,56649,User,88567,User,1.0
300854,56649,User,97154,User,1.0
300855,83908,User,99604,User,1.0
300856,73861,User,97018,User,1.0
300857,73080,User,88246,User,1.0
300858,65696,User,96426,User,1.0
300859,80857,User,80857,User,2.0
300860,60835,User,97986,User,1.0
300861,63865,User,98761,User,1.0
300862,57803,User,56586,User,1.0
300863,77879,User,99229,User,1.0
300864,80817,User,96185,User,1.0
300865,60327,User,97892,User,1.0
300866,57451,User,80314,User,1.0
300867,94012,User,94255,User,1.0
300868,86427,User,61321,User,1.0
300869,58752,User,58484,User,1.0
300870,63151,User,65957,User,1.0
300871,83303,User,83233,User,1.0
300872,93086,User,65164,User,1.0
300873,61203,User,61146,User,1.0
300874,63557,User,63255,User,1.0
300875,61777,User,98270,User,1.0
300876,62539,User,88246,User,1.0
300877,80527,User,98798,User,1.0
300878,60244,User,96153,User,1.0
300879,60403,User,97904,User,1.0
300880,60403,User,97602,User,1.0
300881,73924,User,70752,User,1.0
300882,63203,User,63207,User,1.0
300883,76722,User,98974,User,1.0
300884,86910,User,86558,User,1.0
300885,86910,User,86625,User,1.0
300886,84099,User,83615,User,1.0
300887,84099,User,64463,User,1.0
300888,60158,User,90039,User,1.0
300889,71729,User,97773,User,1.0
300890,60424,User,79100,User,1.0
300891,63071,User,58376,User,1.0
300892,64395,User,98897,User,1.0
300893,63857,User,98759,User,1.0
300894,84935,User,83573,User,1.0
300895,59314,User,88246,User,1.0
300896,60150,User,90039,User,1.0
300897,79413,User,99401,User,1.0
300898,57006,User,56586,User,1.0
300899,63372,User,63255,User,1.0
300900,78674,User,95135,User,1.0
300901,67311,User,58597,User,1.0
300902,72236,User,88841,User,1.0
300903,72236,User,71473,User,1.0
300904,72236,User,57692,User,1.0
300905,72236,User,96123,User,1.0
300906,83775,User,83338,User,1.0
300907,62936,User,98585,User,1.0
300908,62520,User,98495,User,1.0
300909,60477,User,97913,User,1.0
300910,80845,User,97420,User,1.0
300911,82737,User,96787,User,1.0
300912,66099,User,96426,User,1.0
300913,59042,User,97572,User,1.0
300914,64209,User,98844,User,1.0
300915,62184,User,61678,User,1.0
300916,78023,User,99267,User,1.0
300917,59834,User,97745,User,1.0
300918,62602,User,95694,User,1.0
300919,63732,User,63255,User,1.0
300920,59219,User,97623,User,1.0
300921,86265,User,87456,User,1.0
300922,61959,User,61924,User,1.0
300923,64237,User,98851,User,1.0
300924,64237,User,61796,User,1.0
300925,60283,User,97879,User,1.0
300926,60283,User,64421,User,1.0
300927,61761,User,61754,User,1.0
300928,81425,User,82650,User,1.0
300929,59603,User,97706,User,1.0
300930,84514,User,84068,User,1.0
300931,64390,User,97305,User,1.0
300932,62830,User,60832,User,1.0
300933,58486,User,58317,User,1.0
300934,87608,User,86430,User,1.0
300935,87608,User,85174,User,1.0
300936,87608,User,86626,User,1.0
300937,59419,User,88246,User,1.0
300938,57359,User,97309,User,1.0
300939,85601,User,85150,User,1.0
300940,85601,User,85174,User,1.0
300941,71178,User,65894,User,1.0
300942,58283,User,97472,User,1.0
300943,78147,User,99280,User,1.0
300944,85641,User,73795,User,1.0
300945,61133,User,98042,User,1.0
300946,62345,User,98417,User,1.0
300947,80675,User,99507,User,1.0
300948,56685,User,97171,User,1.0
300949,64974,User,58338,User,1.0
300950,61680,User,98245,User,1.0
300951,61680,User,62059,User,1.0
300952,64007,User,98787,User,1.0
300953,63234,User,98633,User,1.0
300954,63234,User,63207,User,1.0
300955,60866,User,98014,User,1.0
300956,63315,User,63557,User,1.0
300957,84035,User,83230,User,1.0
300958,87526,User,86646,User,1.0
300959,56604,User,56613,User,1.0
300960,67379,User,65104,User,1.0
300961,87460,User,86646,User,1.0
300962,65890,User,58317,User,1.0
300963,56625,User,97161,User,1.0
300964,56625,User,56586,User,1.0
300965,78449,User,64463,User,1.0
300966,62636,User,98395,User,1.0
300967,65580,User,65059,User,1.0
300968,62088,User,98344,User,1.0
300969,62402,User,98445,User,1.0
300970,67140,User,65059,User,1.0
300971,57342,User,89743,User,1.0
300972,58134,User,97446,User,1.0
300973,58134,User,59250,User,1.0
300974,79586,User,79567,User,1.0
300975,57644,User,56965,User,1.0
300976,86060,User,85398,User,1.0
300977,86060,User,86369,User,1.0
300978,86060,User,61544,User,1.0
300979,93679,User,89388,User,1.0
300980,58125,User,97443,User,1.0
300981,62993,User,97917,User,1.0
300982,60243,User,97877,User,1.0
300983,59280,User,97623,User,1.0
300984,98219,User,61512,User,1.0
300985,79634,User,99410,User,1.0
300986,69156,User,58317,User,1.0
300987,66292,User,67159,User,1.0
300988,77528,User,99152,User,1.0
300989,63979,User,98798,User,1.0
300990,61031,User,98059,User,1.0
300991,59248,User,88246,User,1.0
300992,97928,User,97928,User,1.0
300993,87487,User,88542,User,1.0
300994,59540,User,97692,User,1.0
300995,75650,User,70026,User,1.0
300996,57628,User,56586,User,1.0
300997,59913,User,97798,User,1.0
300998,76230,User,83848,User,1.0
300999,76230,User,57692,User,1.0
301000,76230,User,94737,User,1.0
301001,80259,User,80825,User,1.0
301002,80259,User,64617,User,1.0
301003,58206,User,66576,User,1.0
301004,58206,User,58206,User,1.0
301005,80180,User,99431,User,1.0
301006,58703,User,97056,User,1.0
301007,81578,User,88268,User,3.0
301008,81578,User,83848,User,1.0
301009,81578,User,88841,User,2.0
301010,56981,User,97241,User,1.0
301011,70967,User,61065,User,1.0
301012,74693,User,58361,User,1.0
301013,85132,User,85224,User,1.0
301014,85132,User,61057,User,1.0
301015,58421,User,58317,User,1.0
301016,78328,User,99298,User,1.0
301017,83875,User,88246,User,1.0
301018,60982,User,61034,User,1.0
301019,56676,User,57775,User,1.0
301020,62292,User,88246,User,1.0
301021,80863,User,65059,User,1.0
301022,77975,User,99258,User,1.0
301023,86235,User,86132,User,1.0
301024,85599,User,99681,User,1.0
301025,85599,User,85271,User,1.0
301026,77157,User,94491,User,1.0
301027,84923,User,84142,User,1.0
301028,59319,User,97645,User,1.0
301029,59319,User,91786,User,1.0
301030,59319,User,97567,User,1.0
301031,70223,User,71211,User,1.0
301032,63702,User,98333,User,1.0
301033,84231,User,84014,User,1.0
301034,68758,User,58501,User,1.0
301035,71325,User,89460,User,1.0
301036,83880,User,83728,User,1.0
301037,69518,User,64995,User,1.0
301038,59621,User,97713,User,1.0
301039,59433,User,97666,User,1.0
301040,63929,User,97897,User,1.0
301041,88086,User,67148,User,1.0
301042,88086,User,88505,User,1.0
301043,56682,User,88567,User,1.0
301044,56682,User,92190,User,1.0
301045,62599,User,98517,User,1.0
301046,57820,User,97388,User,1.0
301047,89908,User,96195,User,1.0
301048,60904,User,61126,User,1.0
301049,77519,User,99149,User,1.0
301050,62380,User,98434,User,1.0
301051,83970,User,83719,User,1.0
301052,75475,User,96624,User,1.0
301053,85697,User,85505,User,1.0
301054,80643,User,86176,User,1.0
301055,57228,User,95162,User,1.0
301056,99241,User,95162,User,1.0
301057,81221,User,97068,User,1.0
301058,63636,User,88078,User,1.0
301059,79379,User,79355,User,1.0
301060,63363,User,98659,User,1.0
301061,71733,User,96126,User,1.0
301062,79448,User,79448,User,1.0
301063,57221,User,91737,User,1.0
301064,77204,User,96724,User,1.0
301065,77204,User,97146,User,1.0
301066,84080,User,83375,User,1.0
301067,58985,User,94773,User,1.0
301068,60714,User,89552,User,1.0
301069,58519,User,97496,User,1.0
301070,63902,User,98772,User,1.0
301071,83872,User,99577,User,1.0
301072,57733,User,97366,User,1.0
301073,93261,User,93884,User,1.0
301074,83960,User,83035,User,1.0
301075,87483,User,87812,User,1.0
301076,66787,User,96426,User,1.0
301077,58518,User,97496,User,1.0
301078,61166,User,98100,User,1.0
301079,61166,User,61107,User,1.0
301080,57353,User,97307,User,1.0
301081,70530,User,96479,User,1.0
301082,61239,User,98120,User,1.0
301083,59113,User,97591,User,1.0
301084,80300,User,70239,User,1.0
301085,58810,User,60844,User,1.0
301086,56802,User,97193,User,1.0
301087,59915,User,97799,User,1.0
301088,80689,User,97915,User,1.0
301089,86277,User,61057,User,1.0
301090,61525,User,61034,User,1.0
301091,83231,User,99574,User,1.0
301092,83231,User,83848,User,1.0
301093,57545,User,97326,User,1.0
301094,60355,User,97897,User,1.0
301095,77569,User,69627,User,1.0
301096,61069,User,61334,User,1.0
301097,69098,User,96535,User,1.0
301098,94099,User,94082,User,1.0
301099,60041,User,97835,User,1.0
301100,80652,User,97590,User,1.0
301101,62476,User,96534,User,1.0
301102,86190,User,96936,User,1.0
301103,70799,User,84032,User,1.0
301104,80871,User,99537,User,1.0
301105,77217,User,95872,User,1.0
301106,77217,User,83848,User,1.0
301107,59738,User,64463,User,1.0
301108,61021,User,74881,User,1.0
301109,59979,User,97818,User,1.0
301110,96617,User,75374,User,1.0
301111,87558,User,86132,User,1.0
301112,60572,User,60552,User,1.0
301113,88577,User,66524,User,2.0
301114,60227,User,97875,User,1.0
301115,87140,User,85515,User,1.0
301116,79383,User,79355,User,1.0
301117,60962,User,98042,User,1.0
301118,80710,User,98775,User,1.0
301119,66118,User,58338,User,1.0
301120,66118,User,65996,User,1.0
301121,62867,User,62820,User,1.0
301122,68557,User,68557,User,1.0
301123,96000,User,97152,User,1.0
301124,60157,User,90039,User,1.0
301125,59861,User,97783,User,1.0
301126,62058,User,98333,User,1.0
301127,80876,User,58298,User,1.0
301128,85300,User,85283,User,1.0
301129,64577,User,87984,User,1.0
301130,75878,User,96435,User,1.0
301131,58890,User,69197,User,1.0
301132,65664,User,96535,User,1.0
301133,63298,User,98647,User,1.0
301134,88764,User,96185,User,1.0
301135,60998,User,61321,User,1.0
301136,81398,User,97068,User,1.0
301137,57741,User,97336,User,1.0
301138,57741,User,64465,User,1.0
301139,77721,User,99200,User,1.0
301140,77721,User,89105,User,1.0
301141,59842,User,97777,User,1.0
301142,63212,User,98630,User,1.0
301143,96391,User,96231,User,1.0
301144,59797,User,97768,User,1.0
301145,83865,User,57692,User,1.0
301146,57205,User,97291,User,1.0
301147,80536,User,97590,User,1.0
301148,63066,User,63142,User,1.0
301149,86140,User,85616,User,1.0
301150,86140,User,85533,User,1.0
301151,86140,User,85150,User,1.0
301152,86140,User,85696,User,1.0
301153,92123,User,96724,User,1.0
301154,59669,User,59668,User,1.0
301155,89136,User,96400,User,1.0
301156,71415,User,98649,User,1.0
301157,60273,User,97879,User,1.0
301158,60273,User,64421,User,1.0
301159,76846,User,99000,User,1.0
301160,95829,User,90992,User,1.0
301161,61222,User,96338,User,1.0
301162,57957,User,97415,User,1.0
301163,62093,User,98345,User,1.0
301164,62093,User,61678,User,1.0
301165,62672,User,98536,User,1.0
301166,60621,User,65368,User,1.0
301167,58124,User,97442,User,1.0
301168,70767,User,96624,User,1.0
301169,57853,User,76766,User,1.0
301170,62474,User,98477,User,1.0
301171,58144,User,97447,User,1.0
301172,58144,User,56743,User,1.0
301173,60152,User,97866,User,1.0
301174,60152,User,90039,User,1.0
301175,65138,User,65104,User,1.0
301176,60664,User,58578,User,1.0
301177,81951,User,64421,User,1.0
301178,60380,User,95135,User,1.0
301179,77549,User,99158,User,1.0
301180,61354,User,98151,User,1.0
301181,80607,User,99495,User,1.0
301182,84515,User,83673,User,1.0
301183,59905,User,97795,User,1.0
301184,60684,User,97912,User,1.0
301185,60684,User,97975,User,1.0
301186,60684,User,60832,User,1.0
301187,75154,User,69776,User,1.0
301188,57662,User,58997,User,1.0
301189,97379,User,56586,User,1.0
301190,79353,User,79350,User,1.0
301191,61384,User,98162,User,1.0
301192,84653,User,99649,User,1.0
301193,71542,User,96126,User,1.0
301194,77334,User,96724,User,1.0
301195,97274,User,57113,User,1.0
301196,97274,User,97274,User,1.0
301197,57676,User,57692,User,1.0
301198,57579,User,64465,User,1.0
301199,84998,User,99659,User,1.0
301200,58370,User,69116,User,1.0
301201,63658,User,98720,User,1.0
301202,61210,User,98113,User,1.0
301203,57459,User,88246,User,1.0
301204,59305,User,97643,User,1.0
301205,93372,User,88560,User,1.0
301206,59636,User,97719,User,1.0
301207,59636,User,97710,User,1.0
301208,59636,User,57899,User,1.0
301209,75070,User,87400,User,1.0
301210,57376,User,88268,User,1.0
301211,96838,User,82072,User,1.0
301212,57272,User,92190,User,1.0
301213,72504,User,72463,User,1.0
301214,97252,User,97297,User,1.0
301215,58182,User,97455,User,1.0
301216,98199,User,61334,User,1.0
301217,59443,User,97668,User,1.0
301218,58309,User,58317,User,1.0
301219,77903,User,99238,User,1.0
301220,62457,User,64465,User,1.0
301221,64145,User,96671,User,1.0
301222,64145,User,72921,User,1.0
301223,61424,User,61512,User,1.0
301224,63937,User,97439,User,1.0
301225,63937,User,97614,User,1.0
301226,86509,User,99708,User,1.0
301227,82879,User,99554,User,1.0
301228,62692,User,98544,User,1.0
301229,84891,User,99583,User,1.0
301230,85851,User,85524,User,1.0
301231,85851,User,61544,User,1.0
301232,83441,User,83001,User,1.0
301233,83143,User,96822,User,1.0
301234,99315,User,99315,User,1.0
301235,59121,User,76993,User,1.0
301236,61339,User,98145,User,1.0
301237,65298,User,58317,User,1.0
301238,58284,User,58780,User,1.0
301239,67538,User,58484,User,1.0
301240,69225,User,69565,User,1.0
301241,77099,User,99047,User,1.0
301242,63606,User,98714,User,1.0
301243,59264,User,97634,User,1.0
301244,88149,User,88269,User,1.0
301245,88149,User,93812,User,3.0
301246,81365,User,76992,User,1.0
301247,86388,User,86024,User,1.0
301248,98945,User,96797,User,1.0
301249,74169,User,74169,User,1.0
301250,80628,User,64465,User,1.0
301251,62003,User,61796,User,1.0
301252,61790,User,98272,User,1.0
301253,60596,User,97950,User,1.0
301254,85965,User,85846,User,1.0
301255,85805,User,61536,User,1.0
301256,60053,User,97840,User,1.0
301257,57648,User,92190,User,1.0
301258,58999,User,97561,User,1.0
301259,82034,User,96787,User,1.0
301260,87222,User,61034,User,1.0
301261,87222,User,73784,User,1.0
301262,56670,User,97167,User,1.0
301263,62279,User,98390,User,1.0
301264,64350,User,96394,User,1.0
301265,59153,User,97602,User,1.0
301266,84755,User,76572,User,1.0
301267,64079,User,66576,User,1.0
301268,77257,User,99073,User,1.0
301269,79361,User,79357,User,1.0
301270,58548,User,89743,User,1.0
301271,64151,User,96278,User,1.0
301272,64151,User,73195,User,1.0
301273,66049,User,58484,User,1.0
301274,66049,User,58578,User,1.0
301275,78476,User,99317,User,2.0
301276,64355,User,89442,User,1.0
301277,58078,User,64138,User,1.0
301278,60749,User,98617,User,1.0
301279,60749,User,58780,User,1.0
301280,76629,User,98957,User,1.0
301281,63798,User,58501,User,1.0
301282,97446,User,59250,User,1.0
301283,74126,User,96642,User,1.0
301284,61007,User,98043,User,1.0
301285,72456,User,96444,User,1.0
301286,59297,User,62755,User,1.0
301287,74066,User,70752,User,1.0
301288,79589,User,99408,User,1.0
301289,65264,User,58597,User,1.0
301290,78989,User,99371,User,1.0
301291,80792,User,97899,User,1.0
301292,61019,User,61531,User,1.0
301293,61019,User,61582,User,1.0
301294,57215,User,97297,User,1.0
301295,79433,User,88513,User,1.0
301296,57732,User,57775,User,1.0
301297,57732,User,97449,User,1.0
301298,62714,User,98550,User,1.0
301299,62714,User,98151,User,1.0
301300,57565,User,57263,User,1.0
301301,57661,User,97354,User,1.0
301302,63554,User,61774,User,1.0
301303,63938,User,98781,User,1.0
301304,73742,User,96487,User,1.0
301305,63507,User,98692,User,1.0
301306,97287,User,56736,User,1.0
301307,80631,User,80856,User,1.0
301308,58039,User,97424,User,1.0
301309,61896,User,61678,User,1.0
301310,83672,User,83046,User,1.0
301311,63491,User,98689,User,1.0
301312,57066,User,79100,User,1.0
301313,74057,User,58361,User,1.0
301314,62379,User,98433,User,1.0
301315,60098,User,69197,User,1.0
301316,63623,User,98717,User,1.0
301317,63623,User,63504,User,1.0
301318,98671,User,63429,User,1.0
301319,80154,User,99430,User,1.0
301320,62335,User,98414,User,1.0
301321,57673,User,88246,User,1.0
301322,60044,User,97837,User,1.0
301323,60139,User,64463,User,1.0
301324,57624,User,95444,User,1.0
301325,60495,User,97917,User,1.0
301326,73168,User,96126,User,1.0
301327,85671,User,99684,User,1.0
301328,66353,User,98604,User,1.0
301329,73350,User,71140,User,1.0
301330,60517,User,97925,User,1.0
301331,58240,User,57263,User,1.0
301332,77482,User,64515,User,1.0
